"CODGEO","nom_commune","pop_tot","year_data"
"09167","Lézat-sur-Lèze",2351,2014
"09168","Lieurac",177,2014
"09169","Limbrassac",119,2014
"09170","Lissac",223,2014
"09171","Lordat",53,2014
"09172","Loubaut",29,2014
"09173","Loubens",261,2014
"09174","Loubières",314,2014
"09175","Ludiès",71,2014
"09176","Luzenac",518,2014
"09177","Madière",199,2014
"09178","Malegoude",42,2014
"09179","Malléon",61,2014
"09180","Manses",131,2014
"09181","Le Mas-d'Azil",1193,2014
"09182","Massat",681,2014
"09183","Mauvezin-de-Prat",96,2014
"09184","Mauvezin-de-Sainte-Croix",38,2014
"09185","Mazères",3810,2014
"09186","Méras",104,2014
"09187","Mercenac",368,2014
"09188","Mercus-Garrabet",1144,2014
"09189","Mérens-les-Vals",165,2014
"09190","Mérigon",115,2014
"09192","Miglos",121,2014
"09193","Mijanès",62,2014
"09194","Mirepoix",3148,2014
"09195","Monesple",24,2014
"09196","Montagagne",62,2014
"09197","Montaillou",18,2014
"09198","Montardit",191,2014
"09199","Montaut",711,2014
"09200","Montbel",120,2014
"09201","Montégut-en-Couserans",64,2014
"09202","Montégut-Plantaurel",339,2014
"09203","Montels",159,2014
"09204","Montesquieu-Avantès",252,2014
"09205","Montfa",79,2014
"09206","Montferrier",548,2014
"09207","Montgaillard",1423,2014
"09208","Montgauch",122,2014
"09209","Montjoie-en-Couserans",1072,2014
"09210","Montoulieu",378,2014
"09211","Montségur",137,2014
"09212","Montseron",82,2014
"09213","Moulin-Neuf",227,2014
"09214","Moulis",785,2014
"09215","Nalzen",137,2014
"09216","Nescus",62,2014
"09217","Niaux",188,2014
"09218","Orgeix",82,2014
"09219","Orgibet",165,2014
"09220","Orlu",194,2014
"09221","Ornolac-Ussat-les-Bains",245,2014
"09222","Orus",26,2014
"09223","Oust",540,2014
"09224","Pailhès",441,2014
"09225","Pamiers",15518,2014
"09226","Pech",43,2014
"09227","Péreille",210,2014
"09228","Perles-et-Castelet",217,2014
"09229","Le Peyrat",481,2014
"09230","Le Pla",55,2014
"09231","Le Port",152,2014
"09232","Prades",40,2014
"09233","Pradettes",44,2014
"09234","Pradières",115,2014
"09235","Prat-Bonrepaux",890,2014
"09236","Prayols",381,2014
"09237","Le Puch",34,2014
"09238","Les Pujols",764,2014
"09239","Quérigut",139,2014
"09240","Quié",297,2014
"09241","Rabat-les-Trois-Seigneurs",352,2014
"09242","Raissac",44,2014
"09243","Régat",88,2014
"09244","Rieucros",662,2014
"09245","Rieux-de-Pelleport",1285,2014
"09246","Rimont",534,2014
"09247","Rivèrenert",192,2014
"09249","Roquefixade",151,2014
"09250","Roquefort-les-Cascades",93,2014
"09251","Roumengoux",175,2014
"09252","Rouze",85,2014
"09253","Sabarat",331,2014
"09254","Saint-Amadou",257,2014
"09255","Saint-Amans",43,2014
"09256","Saint-Bauzeil",64,2014
"09257","Sainte-Croix-Volvestre",636,2014
"09258","Saint-Félix-de-Rieutord",457,2014
"09259","Saint-Félix-de-Tournegat",140,2014
"09260","Sainte-Foi",23,2014
"09261","Saint-Girons",6284,2014
"09262","Saint-Jean-d'Aigues-Vives",399,2014
"09263","Saint-Jean-du-Castillonnais",24,2014
"09264","Saint-Jean-de-Verges",1200,2014
"09265","Saint-Jean-du-Falga",2857,2014
"09266","Saint-Julien-de-Gras-Capou",59,2014
"09267","Saint-Lary",133,2014
"09268","Saint-Lizier",1417,2014
"09269","Saint-Martin-de-Caralp",342,2014
"09270","Saint-Martin-d'Oydes",254,2014
"09271","Saint-Michel",74,2014
"09272","Saint-Paul-de-Jarrat",1266,2014
"09273","Saint-Pierre-de-Rivière",613,2014
"09274","Saint-Quentin-la-Tour",330,2014
"09275","Saint-Quirc",389,2014
"09276","Saint-Victor-Rouzaud",234,2014
"09277","Saint-Ybars",634,2014
"09279","Salsein",45,2014
"09280","Saurat",654,2014
"09281","Sautel",106,2014
"09282","Saverdun",4658,2014
"09283","Savignac-les-Ormeaux",398,2014
"09284","Ségura",180,2014
"09285","Seix",719,2014
"09287","Senconac",10,2014
"09289","Lorp-Sentaraille",1380,2014
"09290","Sentein",156,2014
"09291","Sentenac-d'Oust",107,2014
"09292","Sentenac-de-Sérou",38,2014
"09293","Serres-sur-Arget",779,2014
"09294","Sieuras",77,2014
"09295","Siguer",102,2014
"09296","Aulos-Sinsat",171,2014
"09297","Sor",31,2014
"09298","Sorgeat",89,2014
"09299","Soueix-Rogalle",415,2014
"09300","Soula",195,2014
"09301","Soulan",356,2014
"09303","Surba",352,2014
"09304","Suzan",22,2014
"09305","Tabre",371,2014
"09306","Tarascon-sur-Ariège",3322,2014
"09307","Taurignan-Castet",181,2014
"09308","Taurignan-Vieux",206,2014
"09309","Teilhet",151,2014
"09310","Thouars-sur-Arize",51,2014
"09311","Tignac",22,2014
"09312","La Tour-du-Crieu",3071,2014
"09313","Tourtouse",142,2014
"09314","Tourtrol",265,2014
"09315","Trémoulet",120,2014
"09316","Troye-d'Ariège",92,2014
"09318","Unac",116,2014
"09319","Unzent",124,2014
"09320","Urs",35,2014
"09321","Ussat",345,2014
"09322","Ustou",311,2014
"09323","Vals",93,2014
"09324","Varilhes",3328,2014
"09325","Vaychis",25,2014
"09326","Vèbre",128,2014
"09327","Ventenac",229,2014
"09328","Verdun",224,2014
"09329","Vernajoul",652,2014
"09330","Vernaux",31,2014
"09331","Le Vernet",654,2014
"09332","Verniolle",2359,2014
"09334","Val-de-Sos",650,2014
"09335","Villeneuve",39,2014
"09336","Villeneuve-d'Olmes",1029,2014
"09338","Villeneuve-du-Latou",148,2014
"09339","Villeneuve-du-Paréage",783,2014
"09340","Vira",166,2014
"09341","Viviès",119,2014
"09342","Sainte-Suzanne",234,2014
"10002","Ailleville",265,2014
"10003","Aix-Villemaur-Pâlis",3600,2014
"10004","Allibaudières",255,2014
"10005","Amance",277,2014
"10006","Arcis-sur-Aube",2870,2014
"10007","Arconville",111,2014
"10008","Argançon",100,2014
"10009","Arrelles",85,2014
"10010","Arrembécourt",52,2014
"10011","Arrentières",229,2014
"10012","Arsonval",331,2014
"10013","Assenay",155,2014
"10014","Assencières",185,2014
"10015","Aubeterre",319,2014
"10017","Aulnay",137,2014
"10018","Auxon",931,2014
"10019","Val-d'Auzon",399,2014
"10020","Avant-lès-Marcilly",507,2014
"10021","Avant-lès-Ramerupt",154,2014
"10022","Avirey-Lingey",216,2014
"10023","Avon-la-Pèze",202,2014
"10024","Avreuil",145,2014
"10025","Bagneux-la-Fosse",169,2014
"10026","Bailly-le-Franc",39,2014
"10027","Balignicourt",69,2014
"10028","Balnot-la-Grange",124,2014
"10029","Balnot-sur-Laignes",157,2014
"10030","Barberey-Saint-Sulpice",1351,2014
"10031","Barbuise",417,2014
"10032","Baroville",327,2014
"10033","Bar-sur-Aube",5014,2014
"10034","Bar-sur-Seine",3095,2014
"10035","Bayel",788,2014
"10037","Bercenay-en-Othe",459,2014
"10038","Bercenay-le-Hayer",180,2014
"10039","Bergères",123,2014
"10040","Bernon",192,2014
"10041","Bertignolles",62,2014
"10042","Bérulle",249,2014
"10043","Bessy",134,2014
"10044","Bétignicourt",32,2014
"10045","Beurey",196,2014
"10046","Blaincourt-sur-Aube",102,2014
"10047","Blignicourt",42,2014
"10048","Bligny",176,2014
"10049","Les Bordes-Aumont",555,2014
"10050","Bossancourt",199,2014
"10051","Bouilly",1046,2014
"10052","Boulages",245,2014
"10053","Bouranton",558,2014
"10054","Bourdenay",139,2014
"10055","Bourguignons",291,2014
"10056","Bouy-Luxembourg",212,2014
"10057","Bouy-sur-Orvin",60,2014
"10058","Bragelogne-Beauvoir",247,2014
"10059","Braux",100,2014
"10060","Bréviandes",2659,2014
"10061","Brévonnes",703,2014
"10062","Briel-sur-Barse",218,2014
"10063","Brienne-la-Vieille",458,2014
"10064","Brienne-le-Château",2938,2014
"10065","Brillecourt",97,2014
"10066","Bucey-en-Othe",424,2014
"10067","Buchères",1534,2014
"10068","Buxeuil",140,2014
"10069","Buxières-sur-Arce",129,2014
"10070","Celles-sur-Ource",499,2014
"10071","Chacenay",47,2014
"10072","La Chaise",41,2014
"10073","Chalette-sur-Voire",137,2014
"10074","Chamoy",499,2014
"10075","Champfleury",123,2014
"10076","Champignol-lez-Mondeville",321,2014
"10077","Champigny-sur-Aube",99,2014
"10078","Champ-sur-Barse",28,2014
"10079","Channes",113,2014
"10080","Chaource",1105,2014
"10081","La Chapelle-Saint-Luc",12428,2014
"10082","Chapelle-Vallon",247,2014
"10083","Chappes",298,2014
"10084","Charmont-sous-Barbuise",1048,2014
"10085","Charmoy",81,2014
"10086","Charny-le-Bachot",241,2014
"10087","Chaserey",55,2014
"10089","Châtres",709,2014
"10090","Chauchigny",260,2014
"10091","Chaudrey",152,2014
"10092","Chauffour-lès-Bailly",119,2014
"10093","Chaumesnil",95,2014
"10094","Chavanges",596,2014
"10095","Le Chêne",325,2014
"10096","Chennegy",435,2014
"10097","Chervey",177,2014
"10098","Chesley",321,2014
"10099","Chessy-les-Prés",517,2014
"10100","Clérey",1100,2014
"10101","Coclois",183,2014
"10102","Colombé-la-Fosse",200,2014
"10103","Colombé-le-Sec",151,2014
"10104","Cormost",313,2014
"10105","Courcelles-sur-Voire",24,2014
"10106","Courceroy",124,2014
"10107","Coursan-en-Othe",102,2014
"10108","Courtaoult",99,2014
"10109","Courtenot",232,2014
"10110","Courteranges",575,2014
"10111","Courteron",108,2014
"10112","Coussegrey",189,2014
"10113","Couvignon",206,2014
"10114","Crancey",749,2014
"10115","Creney-près-Troyes",1782,2014
"10116","Crésantignes",312,2014
"10117","Crespy-le-Neuf",148,2014
"10118","Les Croûtes",106,2014
"10119","Cunfin",187,2014
"10120","Cussangy",224,2014
"10121","Dampierre",294,2014
"10122","Davrey",258,2014
"10123","Dienville",908,2014
"10124","Dierrey-Saint-Julien",254,2014
"10125","Dierrey-Saint-Pierre",284,2014
"10126","Dolancourt",135,2014
"10127","Dommartin-le-Coq",67,2014
"10128","Donnement",80,2014
"10129","Dosches",294,2014
"10130","Dosnon",119,2014
"10131","Droupt-Saint-Basle",353,2014
"10132","Droupt-Sainte-Marie",232,2014
"10133","Eaux-Puiseaux",239,2014
"10134","Échemines",101,2014
"10135","Éclance",101,2014
"10136","Éguilly-sous-Bois",127,2014
"10137","Engente",41,2014
"10138","Épagne",123,2014
"10139","Épothémont",182,2014
"10140","Ervy-le-Châtel",1210,2014
"10141","Essoyes",755,2014
"10142","Estissac",1885,2014
"10143","Étourvy",191,2014
"10144","Étrelles-sur-Aube",154,2014
"10145","Faux-Villecerf",219,2014
"10146","Fay-lès-Marcilly",83,2014
"10147","Fays-la-Chapelle",135,2014
"10148","Ferreux-Quincey",361,2014
"10149","Feuges",314,2014
"10150","Fontaine",266,2014
"10151","Fontaine-les-Grès",867,2014
"10153","Fontaine-Mâcon",650,2014
"10154","Fontenay-de-Bossery",75,2014
"10155","Fontette",193,2014
"10156","Fontvannes",717,2014
"10157","La Fosse-Corduan",207,2014
"10158","Fouchères",544,2014
"10159","Fralignes",93,2014
"10160","Fravaux",58,2014
"10161","Fresnay",45,2014
"10162","Fresnoy-le-Château",271,2014
"10163","Fuligny",55,2014
"10164","Gélannes",739,2014
"10165","Géraudot",319,2014
"10166","Les Grandes-Chapelles",394,2014
"10167","Grandville",110,2014
"10168","Les Granges",78,2014
"10169","Gumery",255,2014
"10170","Gyé-sur-Seine",500,2014
"10171","Hampigny",251,2014
"10172","Herbisse",172,2014
"10173","Isle-Aumont",496,2014
"10174","Isle-Aubigny",180,2014
"10175","Jasseines",180,2014
"10176","Jaucourt",165,2014
"10177","Javernant",159,2014
"10178","Jessains",285,2014
"10179","Jeugny",491,2014
"10180","Joncreuil",88,2014
"10181","Jully-sur-Sarce",261,2014
"10182","Juvancourt",120,2014
"10183","Juvanzé",28,2014
"10184","Juzanvigny",126,2014
"10185","Lagesse",203,2014
"10186","Laines-aux-Bois",513,2014
"10187","Landreville",475,2014
"10188","Lantages",254,2014
"10189","Lassicourt",65,2014
"10190","Laubressel",534,2014
"10191","Lavau",1011,2014
"10192","Lentilles",122,2014
"10193","Lesmont",322,2014
"10194","Lévigny",100,2014
"10195","Lhuître",297,2014
"10196","Lignières",237,2014
"10197","Lignol-le-Château",197,2014
"10198","Lirey",110,2014
"10199","Loches-sur-Ource",362,2014
"10200","La Loge-aux-Chèvres",86,2014
"10201","La Loge-Pomblin",64,2014
"10202","Les Loges-Margueron",197,2014
"10203","Longchamp-sur-Aujon",432,2014
"10204","Longeville-sur-Mogne",137,2014
"10205","Longpré-le-Sec",72,2014
"10206","Longsols",120,2014
"10207","Longueville-sur-Aube",126,2014
"10208","La Louptière-Thénard",292,2014
"10209","Lusigny-sur-Barse",2010,2014
"10210","Luyères",446,2014
"10211","Macey",935,2014
"10212","Machy",121,2014
"10213","Magnant",169,2014
"10214","Magnicourt",71,2014
"10215","Magny-Fouchard",293,2014
"10216","Mailly-le-Camp",1636,2014
"10217","Maison-des-Champs",36,2014
"10218","Maisons-lès-Chaource",175,2014
"10219","Maisons-lès-Soulaines",60,2014
"10220","Maizières-la-Grande-Paroisse",1527,2014
"10221","Maizières-lès-Brienne",174,2014
"10222","Maraye-en-Othe",482,2014
"10223","Marcilly-le-Hayer",711,2014
"10224","Marigny-le-Châtel",1725,2014
"10225","Marnay-sur-Seine",221,2014
"10226","Marolles-lès-Bailly",108,2014
"10227","Marolles-sous-Lignières",329,2014
"10228","Mathaux",206,2014
"10229","Maupas",112,2014
"10230","Mergey",701,2014
"10231","Le Mériot",598,2014
"10232","Merrey-sur-Arce",316,2014
"10233","Méry-sur-Seine",1479,2014
"10234","Mesgrigny",306,2014
"10235","Mesnil-la-Comtesse",38,2014
"10236","Mesnil-Lettre",59,2014
"10237","Mesnil-Saint-Loup",606,2014
"10238","Mesnil-Saint-Père",462,2014
"10239","Mesnil-Sellières",587,2014
"10240","Messon",465,2014
"10241","Metz-Robert",55,2014
"10242","Meurville",176,2014
"10243","Molins-sur-Aube",106,2014
"10245","Montaulin",801,2014
"10246","Montceaux-lès-Vaudes",250,2014
"10247","Montfey",138,2014
"10248","Montgueux",405,2014
"10249","Montiéramey",419,2014
"10250","Montier-en-l'Isle",236,2014
"10251","Montigny-les-Monts",255,2014
"10252","Montmartin-le-Haut",53,2014
"10253","Montmorency-Beaufort",124,2014
"10254","Montpothier",335,2014
"10255","Montreuil-sur-Barse",312,2014
"10256","Montsuzain",408,2014
"10257","Morembert",35,2014
"10258","Morvilliers",308,2014
"10259","La Motte-Tilly",402,2014
"10260","Moussey",615,2014
"10261","Mussy-sur-Seine",1047,2014
"10262","Neuville-sur-Seine",434,2014
"10263","Neuville-sur-Vanne",421,2014
"10264","Noé-les-Mallets",113,2014
"10265","Les Noës-près-Troyes",3216,2014
"10266","Nogent-en-Othe",43,2014
"10267","Nogent-sur-Aube",356,2014
"10268","Nogent-sur-Seine",5955,2014
"10269","Nozay",146,2014
"10270","Onjon",250,2014
"10271","Origny-le-Sec",646,2014
"10272","Ormes",200,2014
"10273","Ortillon",25,2014
"10274","Orvilliers-Saint-Julien",320,2014
"10275","Ossey-les-Trois-Maisons",587,2014
"10276","Paisy-Cosdon",340,2014
"10278","Pargues",131,2014
"10279","Pars-lès-Chavanges",68,2014
"10280","Pars-lès-Romilly",836,2014
"10281","Le Pavillon-Sainte-Julie",307,2014
"10282","Payns",1338,2014
"10283","Pel-et-Der",142,2014
"10284","Périgny-la-Rose",131,2014
"10285","Perthes-lès-Brienne",82,2014
"10286","Petit-Mesnil",228,2014
"10287","Piney",1570,2014
"10288","Plaines-Saint-Lange",277,2014
"10289","Plancy-l'Abbaye",939,2014
"10290","Planty",233,2014
"10291","Plessis-Barbuise",178,2014
"10293","Poivres",144,2014
"10294","Poligny",66,2014
"10295","Polisot",327,2014
"10296","Polisy",183,2014
"10297","Pont-Sainte-Marie",4922,2014
"10298","Pont-sur-Seine",1140,2014
"10299","Pouan-les-Vallées",554,2014
"10300","Pougy",296,2014
"10301","Pouy-sur-Vannes",145,2014
"10302","Praslin",87,2014
"10303","Précy-Notre-Dame",87,2014
"10304","Précy-Saint-Martin",191,2014
"10305","Prémierfait",98,2014
"10306","Proverville",238,2014
"10307","Prugny",385,2014
"10308","Prunay-Belleville",253,2014
"10309","Prusy",101,2014
"10310","Puits-et-Nuisement",208,2014
"10312","Racines",169,2014
"10313","Radonvilliers",406,2014
"10314","Ramerupt",389,2014
"10315","Rances",42,2014
"10316","Rhèges",245,2014
"10317","Les Riceys",1289,2014
"10318","Rigny-la-Nonneuse",160,2014
"10319","Rigny-le-Ferron",358,2014
"10320","Rilly-Sainte-Syre",231,2014
"10321","La Rivière-de-Corps",3144,2014
"10323","Romilly-sur-Seine",14303,2014
"10324","Roncenay",154,2014
"10325","Rosières-près-Troyes",3859,2014
"10326","Rosnay-l'Hôpital",228,2014
"10327","La Rothière",112,2014
"10328","Rouilly-Sacey",386,2014
"10329","Rouilly-Saint-Loup",545,2014
"10330","Rouvres-les-Vignes",108,2014
"10331","Rumilly-lès-Vaudes",520,2014
"10332","Ruvigny",489,2014
"10333","Saint-André-les-Vergers",11860,2014
"10334","Saint-Aubin",586,2014
"10335","Saint-Benoist-sur-Vanne",235,2014
"10336","Saint-Benoît-sur-Seine",410,2014
"10337","Saint-Christophe-Dodinicourt",33,2014
"10338","Saint-Étienne-sous-Barbuise",153,2014
"10339","Saint-Flavy",266,2014
"10340","Saint-Germain",2294,2014
"10341","Saint-Hilaire-sous-Romilly",339,2014
"10342","Saint-Jean-de-Bonneval",364,2014
"10343","Saint-Julien-les-Villas",6891,2014
"10344","Saint-Léger-près-Troyes",804,2014
"10345","Saint-Léger-sous-Brienne",396,2014
"10346","Saint-Léger-sous-Margerie",59,2014
"10347","Saint-Loup-de-Buffigny",222,2014
"10348","Saint-Lupien",244,2014
"10349","Saint-Lyé",2940,2014
"10350","Saint-Mards-en-Othe",654,2014
"10351","Saint-Martin-de-Bossenay",362,2014
"10352","Sainte-Maure",1507,2014
"10353","Saint-Mesmin",842,2014
"10354","Saint-Nabord-sur-Aube",138,2014
"10355","Saint-Nicolas-la-Chapelle",63,2014
"10356","Saint-Oulph",265,2014
"10357","Saint-Parres-aux-Tertres",3100,2014
"10358","Saint-Parres-lès-Vaudes",1024,2014
"10359","Saint-Phal",530,2014
"10360","Saint-Pouange",899,2014
"10361","Saint-Remy-sous-Barbuise",216,2014
"10362","Sainte-Savine",10134,2014
"10363","Saint-Thibault",521,2014
"10364","Saint-Usage",79,2014
"10365","Salon",133,2014
"10366","Saulcy",77,2014
"10367","La Saulsotte",694,2014
"10368","Savières",1028,2014
"10369","Semoine",223,2014
"10370","Soligny-les-Étangs",236,2014
"10371","Sommeval",322,2014
"10372","Soulaines-Dhuys",417,2014
"10373","Souligny",434,2014
"10374","Spoy",157,2014
"10375","Thennelières",345,2014
"10376","Thieffrain",157,2014
"10377","Thil",142,2014
"10378","Thors",72,2014
"10379","Torcy-le-Grand",449,2014
"10380","Torcy-le-Petit",80,2014
"10381","Torvilliers",927,2014
"10382","Traînel",1083,2014
"10383","Trancault",177,2014
"10384","Trannes",247,2014
"10386","Trouans",242,2014
"10387","Troyes",60750,2014
"10388","Turgy",45,2014
"10389","Unienville",127,2014
"10390","Urville",142,2014
"10391","Vailly",298,2014
"10392","Vallant-Saint-Georges",375,2014
"10393","Vallentigny",183,2014
"10394","Vallières",143,2014
"10395","Vanlay",316,2014
"10396","Vauchassis",502,2014
"10397","Vauchonvilliers",161,2014
"10398","Vaucogne",75,2014
"10399","Vaudes",720,2014
"10400","Vaupoisson",129,2014
"10401","Vendeuvre-sur-Barse",2369,2014
"10402","La Vendue-Mignot",245,2014
"10403","Vernonvilliers",70,2014
"10404","Verpillières-sur-Ource",114,2014
"10405","Verricourt",46,2014
"10406","Verrières",1883,2014
"10408","Viâpres-le-Petit",116,2014
"10409","Villacerf",569,2014
"10410","Villadin",118,2014
"10411","La Ville-aux-Bois",20,2014
"10412","Villechétif",933,2014
"10414","Villeloup",119,2014
"10416","Villemereuil",238,2014
"10417","Villemoiron-en-Othe",211,2014
"10418","Villemorien",214,2014
"10419","Villemoyenne",770,2014
"10420","Villenauxe-la-Grande",2745,2014
"10421","La Villeneuve-au-Châtelot",142,2014
"10422","Villeneuve-au-Chemin",190,2014
"10423","La Villeneuve-au-Chêne",436,2014
"10424","Villeret",66,2014
"10425","Villery",276,2014
"10426","Ville-sous-la-Ferté",1084,2014
"10427","Ville-sur-Arce",226,2014
"10428","Ville-sur-Terre",108,2014
"10429","Villette-sur-Aube",266,2014
"10430","Villiers-Herbisse",87,2014
"10431","Villiers-le-Bois",95,2014
"10432","Villiers-sous-Praslin",70,2014
"10433","Villy-en-Trodes",246,2014
"10434","Villy-le-Bois",61,2014
"10435","Villy-le-Maréchal",181,2014
"10436","Vinets",179,2014
"10437","Virey-sous-Bar",627,2014
"10438","Vitry-le-Croisé",247,2014
"10439","Viviers-sur-Artaut",120,2014
"10440","Voigny",166,2014
"10441","Vosnon",226,2014
"10442","Voué",657,2014
"10443","Vougrey",48,2014
"10444","Vulaines",223,2014
"10445","Yèvres-le-Petit",62,2014
"11001","Aigues-Vives",552,2014
"11002","Airoux",159,2014
"11003","Ajac",193,2014
"11004","Alaigne",335,2014
"11005","Alairac",1322,2014
"11006","Albas",76,2014
"11007","Albières",113,2014
"11008","Alet-les-Bains",441,2014
"11009","Alzonne",1515,2014
"11010","Antugnac",305,2014
"11011","Aragon",427,2014
"11012","Argeliers",2070,2014
"11013","Argens-Minervois",361,2014
"11014","Armissan",1540,2014
"11015","Arques",241,2014
"11016","Arquettes-en-Val",78,2014
"11017","Artigues",77,2014
"11018","Arzens",1224,2014
"11019","Aunat",55,2014
"11020","Auriac",39,2014
"11021","Axat",610,2014
"11022","Azille",1159,2014
"11023","Badens",797,2014
"11024","Bages",871,2014
"11025","Bagnoles",299,2014
"11026","Baraigne",172,2014
"11027","Barbaira",731,2014
"11028","Belcaire",416,2014
"11029","Belcastel-et-Buc",64,2014
"11030","Belflou",129,2014
"11031","Belfort-sur-Rebenty",37,2014
"11032","Bellegarde-du-Razès",227,2014
"11033","Belpech",1299,2014
"11034","Belvèze-du-Razès",870,2014
"11035","Belvianes-et-Cavirac",285,2014
"11036","Belvis",160,2014
"11037","Berriac",878,2014
"11038","Bessède-de-Sault",63,2014
"11039","La Bezole",40,2014
"11040","Bizanet",1558,2014
"11041","Bize-Minervois",1110,2014
"11042","Blomac",221,2014
"11043","Bouilhonnac",237,2014
"11044","Bouisse",91,2014
"11045","Bouriège",118,2014
"11046","Bourigeole",50,2014
"11047","Le Bousquet",42,2014
"11048","Boutenac",703,2014
"11049","Bram",3308,2014
"11051","Brézilhac",171,2014
"11052","Brousses-et-Villaret",346,2014
"11053","Brugairolles",259,2014
"11054","Les Brunels",272,2014
"11055","Bugarach",230,2014
"11056","Cabrespine",169,2014
"11057","Cahuzac",35,2014
"11058","Cailhau",266,2014
"11059","Cailhavel",121,2014
"11060","Cailla",50,2014
"11061","Cambieure",319,2014
"11062","Campagna-de-Sault",18,2014
"11063","Campagne-sur-Aude",587,2014
"11064","Camplong-d'Aude",347,2014
"11065","Camps-sur-l'Agly",61,2014
"11066","Camurac",107,2014
"11067","Canet",1671,2014
"11068","Capendu",1532,2014
"11069","Carcassonne",45941,2014
"11070","Carlipa",325,2014
"11071","Cascastel-des-Corbières",231,2014
"11072","La Cassaigne",210,2014
"11073","Cassaignes",49,2014
"11074","Les Cassés",274,2014
"11075","Castans",108,2014
"11076","Castelnaudary",11096,2014
"11077","Castelnau-d'Aude",487,2014
"11078","Castelreng",190,2014
"11079","Caudebronde",190,2014
"11080","Val de Lambronne",206,2014
"11081","Caunes-Minervois",1664,2014
"11082","Caunette-sur-Lauquet",6,2014
"11083","Caunettes-en-Val",49,2014
"11084","Caux-et-Sauzens",918,2014
"11085","Cavanac",898,2014
"11086","Caves",812,2014
"11087","Cazalrenoux",84,2014
"11088","Cazilhac",1652,2014
"11089","Cenne-Monestiés",396,2014
"11090","Cépie",665,2014
"11091","Chalabre",1107,2014
"11092","Citou",82,2014
"11093","Le Clat",31,2014
"11094","Clermont-sur-Lauquet",27,2014
"11095","Comigne",306,2014
"11096","Comus",38,2014
"11098","Conilhac-Corbières",926,2014
"11099","Conques-sur-Orbiel",2437,2014
"11100","Corbières",35,2014
"11101","Coudons",51,2014
"11102","Couffoulens",622,2014
"11103","Couiza",1135,2014
"11104","Counozouls",45,2014
"11105","Cournanel",667,2014
"11106","Coursan",5916,2014
"11107","Courtauly",69,2014
"11108","La Courtète",43,2014
"11109","Coustaussa",50,2014
"11110","Coustouge",124,2014
"11111","Cruscades",779,2014
"11112","Cubières-sur-Cinoble",100,2014
"11113","Cucugnan",131,2014
"11114","Cumiès",36,2014
"11115","Cuxac-Cabardès",909,2014
"11116","Cuxac-d'Aude",3948,2014
"11117","Davejean",116,2014
"11118","Dernacueillette",43,2014
"11119","La Digne-d'Amont",288,2014
"11120","La Digne-d'Aval",542,2014
"11121","Donazac",103,2014
"11122","Douzens",710,2014
"11123","Duilhac-sous-Peyrepertuse",149,2014
"11124","Durban-Corbières",647,2014
"11125","Embres-et-Castelmaure",153,2014
"11126","Escales",446,2014
"11127","Escouloubre",77,2014
"11128","Escueillens-et-Saint-Just-de-Bélengard",171,2014
"11129","Espéraza",1960,2014
"11130","Espezel",198,2014
"11131","Val-du-Faby",576,2014
"11132","Fabrezan",1301,2014
"11133","Fajac-en-Val",37,2014
"11134","Fajac-la-Relenque",49,2014
"11135","La Fajolle",10,2014
"11136","Fanjeaux",804,2014
"11137","Félines-Termenès",113,2014
"11138","Fendeille",579,2014
"11139","Fenouillet-du-Razès",92,2014
"11140","Ferrals-les-Corbières",1173,2014
"11141","Ferran",102,2014
"11142","Festes-et-Saint-André",201,2014
"11143","Feuilla",97,2014
"11144","Fitou",1030,2014
"11145","Fleury",3951,2014
"11146","Floure",402,2014
"11147","Fontanès-de-Sault",5,2014
"11148","Fontcouverte",532,2014
"11149","Fonters-du-Razès",73,2014
"11150","Fontiers-Cabardès",445,2014
"11151","Fontiès-d'Aude",412,2014
"11152","Fontjoncouse",145,2014
"11153","La Force",213,2014
"11154","Fournes-Cabardès",56,2014
"11155","Fourtou",69,2014
"11156","Fraisse-Cabardès",107,2014
"11157","Fraissé-des-Corbières",234,2014
"11158","Gaja-et-Villedieu",291,2014
"11159","Gaja-la-Selve",142,2014
"11160","Galinagues",24,2014
"11161","Gardie",120,2014
"11162","Generville",63,2014
"11163","Gincla",47,2014
"11164","Ginestas",1341,2014
"11165","Ginoles",333,2014
"11166","Gourvieille",63,2014
"11167","Gramazie",110,2014
"11168","Granès",107,2014
"11169","Greffeil",80,2014
"11170","Gruissan",4873,2014
"11172","Homps",591,2014
"11173","Hounoux",143,2014
"11174","Les Ilhes",51,2014
"11175","Issel",491,2014
"11176","Jonquières",59,2014
"11177","Joucou",35,2014
"11178","Labastide-d'Anjou",1253,2014
"11179","Labastide-en-Val",96,2014
"11180","Labastide-Esparbairenque",85,2014
"11181","Labécède-Lauragais",426,2014
"11182","Lacombe",164,2014
"11183","Ladern-sur-Lauquet",268,2014
"11184","Lafage",87,2014
"11185","Lagrasse",557,2014
"11186","Lairière",44,2014
"11187","Lanet",49,2014
"11188","La Palme",1658,2014
"11189","Laprade",77,2014
"11190","La Redorte",1118,2014
"11191","Laroque-de-Fa",142,2014
"11192","Lasbordes",799,2014
"11193","Lasserre-de-Prouille",243,2014
"11194","Lastours",161,2014
"11195","Laurabuc",404,2014
"11196","Laurac",172,2014
"11197","Lauraguel",635,2014
"11198","Laure-Minervois",1080,2014
"11199","Lavalette",1467,2014
"11200","Lespinassière",128,2014
"11201","Leuc",807,2014
